Year,Month,Mdate,Sensor_Name,Count,Rank
2009,December,30,Town Hall (West),33824,1.0
2009,December,30,Bourke Street Mall (South),29064,2.0
2009,December,30,Bourke Street Mall (North),23811,3.0
2009,December,30,Melbourne Central,23270,4.0
2009,December,30,Flinders Street Station Underpass,20822,5.0
2009,December,30,Princes Bridge,19612,6.0
2009,December,30,Australia on Collins,16357,7.0
2009,December,30,State Library,10862,8.0
2009,December,30,Flagstaff Station,8631,9.0
2009,December,30,Collins Place (South),7679,10.0
2009,December,31,Town Hall (West),43042,1.0
2009,December,31,Bourke Street Mall (South),29241,2.0
2009,December,31,Flinders Street Station Underpass,27026,3.0
2009,December,31,Melbourne Central,25420,4.0
2009,December,31,Princes Bridge,21666,5.0
2009,December,31,Bourke Street Mall (North),21494,6.0
2009,December,31,Birrarung Marr,15778,7.0
2009,December,31,Australia on Collins,13879,8.0
2009,December,31,New Quay,12621,9.0
2009,December,31,State Library,12533,10.0
2009,July,1,Town Hall (West),36977,1.0
2009,July,1,Bourke Street Mall (South),28358,2.0
2009,July,1,Flinders Street Station Underpass,25152,3.0
2009,July,1,Melbourne Central,25015,4.0
2009,July,1,Princes Bridge,24709,5.0
2009,July,1,Flagstaff Station,23109,6.0
2009,July,1,Bourke Street Mall (North),20052,7.0
2009,July,1,Australia on Collins,17563,8.0
2009,July,1,State Library,15701,9.0
2009,July,1,Collins Place (South),13357,10.0
2009,July,2,Town Hall (West),33516,1.0
2009,July,2,Bourke Street Mall (South),28183,2.0
2009,July,2,Flinders Street Station Underpass,24810,3.0
2009,July,2,Flagstaff Station,23543,4.0
2009,July,2,Melbourne Central,23176,5.0
2009,July,2,Princes Bridge,22184,6.0
2009,July,2,Bourke Street Mall (North),20413,7.0
2009,July,2,Australia on Collins,18163,8.0
2009,July,2,State Library,14772,9.0
2009,July,2,Collins Place (South),13252,10.0
2009,July,3,Town Hall (West),41585,1.0
2009,July,3,Bourke Street Mall (South),35808,2.0
2009,July,3,Melbourne Central,28618,3.0
2009,July,3,Flinders Street Station Underpass,27531,4.0
2009,July,3,Princes Bridge,25872,5.0
2009,July,3,Bourke Street Mall (North),24996,6.0
2009,July,3,Flagstaff Station,22042,7.0
2009,July,3,Australia on Collins,20350,8.0
2009,July,3,State Library,17061,9.0
2009,July,3,Collins Place (South),13765,10.0
2009,July,4,Town Hall (West),37538,1.0
2009,July,4,Bourke Street Mall (South),27318,2.0
2009,July,4,Melbourne Central,25499,3.0
2009,July,4,Princes Bridge,23494,4.0
2009,July,4,Bourke Street Mall (North),19937,5.0
2009,July,4,Flinders Street Station Underpass,18294,6.0
2009,July,4,Australia on Collins,14127,7.0
2009,July,4,State Library,13750,8.0
2009,July,4,Sandridge Bridge,6924,9.0
2009,July,4,New Quay,5534,10.0
2009,July,5,Town Hall (West),33716,1.0
2009,July,5,Bourke Street Mall (South),21625,2.0
2009,July,5,Princes Bridge,21272,3.0
2009,July,5,Melbourne Central,20825,4.0
2009,July,5,Flinders Street Station Underpass,15698,5.0
2009,July,5,Bourke Street Mall (North),15595,6.0
2009,July,5,State Library,11630,7.0
2009,July,5,Australia on Collins,10188,8.0
2009,July,5,New Quay,8247,9.0
2009,July,5,Sandridge Bridge,5923,10.0
2009,July,6,Town Hall (West),34884,1.0
2009,July,6,Bourke Street Mall (South),27738,2.0
2009,July,6,Flinders Street Station Underpass,25878,3.0
2009,July,6,Melbourne Central,24052,4.0
2009,July,6,Flagstaff Station,22543,5.0
2009,July,6,Princes Bridge,21987,6.0
2009,July,6,Bourke Street Mall (North),19615,7.0
2009,July,6,Australia on Collins,18010,8.0
2009,July,6,State Library,15216,9.0
2009,July,6,Collins Place (South),12632,10.0
2009,July,7,Town Hall (West),35796,1.0
2009,July,7,Flinders Street Station Underpass,28397,2.0
2009,July,7,Bourke Street Mall (South),28119,3.0
2009,July,7,Melbourne Central,27106,4.0
2009,July,7,Princes Bridge,24497,5.0
2009,July,7,Flagstaff Station,23328,6.0
2009,July,7,Bourke Street Mall (North),20989,7.0
2009,July,7,State Library,18169,8.0
2009,July,7,Australia on Collins,17546,9.0
2009,July,7,Collins Place (South),13215,10.0
2009,July,8,Town Hall (West),37432,1.0
2009,July,8,Princes Bridge,29668,2.0
2009,July,8,Bourke Street Mall (South),29507,3.0
2009,July,8,Flinders Street Station Underpass,28747,4.0
2009,July,8,Melbourne Central,27420,5.0
2009,July,8,Flagstaff Station,22737,6.0
2009,July,8,Bourke Street Mall (North),21918,7.0
2009,July,8,Australia on Collins,19124,8.0
2009,July,8,State Library,17836,9.0
2009,July,8,Collins Place (South),13565,10.0
2009,July,9,Town Hall (West),38765,1.0
2009,July,9,Bourke Street Mall (South),32322,2.0
2009,July,9,Flinders Street Station Underpass,29535,3.0
2009,July,9,Melbourne Central,28785,4.0
2009,July,9,Princes Bridge,26890,5.0
2009,July,9,Bourke Street Mall (North),23314,6.0
2009,July,9,Flagstaff Station,22954,7.0
2009,July,9,Australia on Collins,20322,8.0
2009,July,9,State Library,17764,9.0
2009,July,9,Collins Place (South),13413,10.0
2009,July,10,Town Hall (West),43808,1.0
2009,July,10,Bourke Street Mall (South),37603,2.0
2009,July,10,Melbourne Central,31445,3.0
2009,July,10,Flinders Street Station Underpass,29640,4.0
2009,July,10,Princes Bridge,29277,5.0
2009,July,10,Bourke Street Mall (North),27241,6.0
2009,July,10,Australia on Collins,21941,7.0
2009,July,10,Flagstaff Station,21551,8.0
2009,July,10,State Library,19101,9.0
2009,July,10,Collins Place (South),13286,10.0
2009,July,11,Town Hall (West),32571,1.0
2009,July,11,Bourke Street Mall (South),26002,2.0
2009,July,11,Melbourne Central,23355,3.0
2009,July,11,Princes Bridge,21777,4.0
2009,July,11,Bourke Street Mall (North),17360,5.0
2009,July,11,Flinders Street Station Underpass,16197,6.0
2009,July,11,Australia on Collins,13083,7.0
2009,July,11,State Library,11787,8.0
2009,July,11,Sandridge Bridge,6213,9.0
2009,July,11,Collins Place (South),3546,10.0
2009,July,12,Town Hall (West),28583,1.0
2009,July,12,Princes Bridge,23116,2.0
2009,July,12,Melbourne Central,22095,3.0
2009,July,12,Bourke Street Mall (South),20907,4.0
2009,July,12,Flinders Street Station Underpass,15449,5.0
2009,July,12,Bourke Street Mall (North),15257,6.0
2009,July,12,State Library,12670,7.0
2009,July,12,Australia on Collins,10201,8.0
2009,July,12,Sandridge Bridge,6422,9.0
2009,July,12,New Quay,5502,10.0
2009,July,13,Town Hall (West),30672,1.0
2009,July,13,Bourke Street Mall (South),25115,2.0
2009,July,13,Flagstaff Station,24927,3.0
2009,July,13,Flinders Street Station Underpass,24009,4.0
2009,July,13,Melbourne Central,22091,5.0
2009,July,13,Princes Bridge,19414,6.0
2009,July,13,Bourke Street Mall (North),17712,7.0
2009,July,13,Australia on Collins,16813,8.0
2009,July,13,State Library,15021,9.0
2009,July,13,Collins Place (South),13073,10.0
2009,July,14,Town Hall (West),32214,1.0
2009,July,14,Flagstaff Station,25546,2.0
2009,July,14,Bourke Street Mall (South),25168,3.0
2009,July,14,Flinders Street Station Underpass,25141,4.0
2009,July,14,Melbourne Central,24680,5.0
2009,July,14,Princes Bridge,20412,6.0
2009,July,14,Bourke Street Mall (North),18253,7.0
2009,July,14,Australia on Collins,18044,8.0
2009,July,14,State Library,15833,9.0
2009,July,14,Collins Place (South),13420,10.0
2009,July,15,Town Hall (West),34705,1.0
2009,July,15,Bourke Street Mall (South),27093,2.0
2009,July,15,Flinders Street Station Underpass,26707,3.0
2009,July,15,Melbourne Central,25783,4.0
2009,July,15,Princes Bridge,25117,5.0
2009,July,15,Flagstaff Station,24735,6.0
2009,July,15,Bourke Street Mall (North),19661,7.0
2009,July,15,Australia on Collins,18709,8.0
2009,July,15,State Library,17042,9.0
2009,July,15,Collins Place (South),13956,10.0
2009,July,16,Town Hall (West),36096,1.0
2009,July,16,Bourke Street Mall (South),28601,2.0
2009,July,16,Melbourne Central,27912,3.0
2009,July,16,Flinders Street Station Underpass,26924,4.0
2009,July,16,Princes Bridge,25732,5.0
2009,July,16,Flagstaff Station,23678,6.0
2009,July,16,Bourke Street Mall (North),20505,7.0
2009,July,16,Australia on Collins,20079,8.0
2009,July,16,State Library,18659,9.0
2009,July,16,Collins Place (South),14319,10.0
2009,July,17,Town Hall (West),41327,1.0
2009,July,17,Bourke Street Mall (South),35388,2.0
2009,July,17,Melbourne Central,32348,3.0
2009,July,17,Flinders Street Station Underpass,29554,4.0
2009,July,17,Princes Bridge,27032,5.0
2009,July,17,Bourke Street Mall (North),26137,6.0
2009,July,17,Flagstaff Station,23243,7.0
2009,July,17,Australia on Collins,22020,8.0
2009,July,17,State Library,20623,9.0
2009,July,17,Collins Place (South),14002,10.0
2009,July,18,Town Hall (West),35397,1.0
2009,July,18,Melbourne Central,28726,2.0
2009,July,18,Bourke Street Mall (South),27593,3.0
2009,July,18,Princes Bridge,23822,4.0
2009,July,18,Bourke Street Mall (North),19542,5.0
2009,July,18,Flinders Street Station Underpass,18447,6.0
2009,July,18,State Library,15108,7.0
2009,July,18,Australia on Collins,14212,8.0
2009,July,18,Sandridge Bridge,7249,9.0
2009,July,18,New Quay,5376,10.0
2009,July,19,Town Hall (West),36860,1.0
2009,July,19,Princes Bridge,24211,2.0
2009,July,19,Melbourne Central,24209,3.0
2009,July,19,Bourke Street Mall (South),23428,4.0
2009,July,19,Flinders Street Station Underpass,16407,5.0
2009,July,19,Bourke Street Mall (North),16096,6.0
2009,July,19,State Library,15359,7.0
2009,July,19,Australia on Collins,12965,8.0
2009,July,19,New Quay,7827,9.0
2009,July,19,Waterfront City,7470,10.0
2009,July,20,Town Hall (West),33179,1.0
2009,July,20,Bourke Street Mall (South),29016,2.0
2009,July,20,Melbourne Central,27549,3.0
2009,July,20,Flinders Street Station Underpass,25837,4.0
2009,July,20,Flagstaff Station,25139,5.0
2009,July,20,Princes Bridge,20709,6.0
2009,July,20,State Library,19431,7.0
2009,July,20,Australia on Collins,16716,8.0
2009,July,20,Bourke Street Mall (North),14644,9.0
2009,July,20,Collins Place (South),12899,10.0
2009,July,21,Town Hall (West),33195,1.0
2009,July,21,Melbourne Central,28463,2.0
2009,July,21,Bourke Street Mall (South),28454,3.0
2009,July,21,Flinders Street Station Underpass,25646,4.0
2009,July,21,Flagstaff Station,25293,5.0
2009,July,21,Princes Bridge,20506,6.0
2009,July,21,State Library,19693,7.0
2009,July,21,Australia on Collins,17220,8.0
2009,July,21,Bourke Street Mall (North),14520,9.0
2009,July,21,Collins Place (South),13517,10.0
2009,July,22,Town Hall (West),31896,1.0
2009,July,22,Bourke Street Mall (South),25855,2.0
2009,July,22,Flagstaff Station,25583,3.0
2009,July,22,Flinders Street Station Underpass,24778,4.0
2009,July,22,Melbourne Central,24107,5.0
2009,July,22,Princes Bridge,22194,6.0
2009,July,22,State Library,17391,7.0
2009,July,22,Australia on Collins,17116,8.0
2009,July,22,Bourke Street Mall (North),17045,9.0
2009,July,22,Collins Place (South),13750,10.0
2009,July,23,Town Hall (West),35664,1.0
2009,July,23,Bourke Street Mall (South),28354,2.0
2009,July,23,Melbourne Central,27478,3.0
2009,July,23,Flinders Street Station Underpass,26610,4.0
2009,July,23,Flagstaff Station,25278,5.0
2009,July,23,Princes Bridge,22649,6.0
2009,July,23,Bourke Street Mall (North),20385,7.0
2009,July,23,State Library,19424,8.0
2009,July,23,Australia on Collins,18259,9.0
2009,July,23,Collins Place (South),14182,10.0
2009,July,24,Town Hall (West),43217,1.0
2009,July,24,Bourke Street Mall (South),35728,2.0
2009,July,24,Melbourne Central,32614,3.0
2009,July,24,Flinders Street Station Underpass,30485,4.0
2009,July,24,Princes Bridge,28428,5.0
2009,July,24,Bourke Street Mall (North),26225,6.0
2009,July,24,Flagstaff Station,24033,7.0
2009,July,24,Australia on Collins,21919,8.0
2009,July,24,State Library,20530,9.0
2009,July,24,Collins Place (South),15007,10.0
2009,July,25,Town Hall (West),37693,1.0
2009,July,25,Melbourne Central,29330,2.0
2009,July,25,Bourke Street Mall (South),28950,3.0
2009,July,25,Princes Bridge,25762,4.0
2009,July,25,Bourke Street Mall (North),21134,5.0
2009,July,25,Flinders Street Station Underpass,20483,6.0
2009,July,25,Australia on Collins,15640,7.0
2009,July,25,State Library,15237,8.0
2009,July,25,Sandridge Bridge,8360,9.0
2009,July,25,New Quay,6062,10.0
2009,July,26,Town Hall (West),31405,1.0
2009,July,26,Princes Bridge,23142,2.0
2009,July,26,Melbourne Central,22692,3.0
2009,July,26,Bourke Street Mall (South),21770,4.0
2009,July,26,Flinders Street Station Underpass,17309,5.0
2009,July,26,Bourke Street Mall (North),15291,6.0
2009,July,26,State Library,12940,7.0
2009,July,26,Australia on Collins,10151,8.0
2009,July,26,Sandridge Bridge,7102,9.0
2009,July,26,Waterfront City,6426,10.0
2009,July,27,Town Hall (West),34519,1.0
2009,July,27,Melbourne Central,26055,2.0
2009,July,27,Flinders Street Station Underpass,25626,3.0
2009,July,27,Flagstaff Station,25293,4.0
2009,July,27,Bourke Street Mall (South),24284,5.0
2009,July,27,Princes Bridge,24047,6.0
2009,July,27,State Library,18172,7.0
2009,July,27,Bourke Street Mall (North),17372,8.0
2009,July,27,Australia on Collins,16009,9.0
2009,July,27,Collins Place (South),13401,10.0
2009,July,28,Town Hall (West),32720,1.0
2009,July,28,Melbourne Central,26830,2.0
2009,July,28,Flinders Street Station Underpass,25798,3.0
2009,July,28,Flagstaff Station,25561,4.0
2009,July,28,Bourke Street Mall (South),25436,5.0
2009,July,28,Princes Bridge,21003,6.0
2009,July,28,State Library,19203,7.0
2009,July,28,Australia on Collins,16875,8.0
2009,July,28,Bourke Street Mall (North),16484,9.0
2009,July,28,Collins Place (South),14020,10.0
2009,July,29,Town Hall (West),34968,1.0
2009,July,29,Melbourne Central,27807,2.0
2009,July,29,Bourke Street Mall (South),27029,3.0
2009,July,29,Flinders Street Station Underpass,26617,4.0
2009,July,29,Flagstaff Station,24889,5.0
2009,July,29,Princes Bridge,24479,6.0
2009,July,29,State Library,19980,7.0
2009,July,29,Bourke Street Mall (North),18305,8.0
2009,July,29,Australia on Collins,17499,9.0
2009,July,29,Collins Place (South),14163,10.0
2009,July,30,Town Hall (West),36214,1.0
2009,July,30,Bourke Street Mall (South),29488,2.0
2009,July,30,Flagstaff Station,26477,3.0
2009,July,30,Melbourne Central,25839,4.0
2009,July,30,Flinders Street Station Underpass,25658,5.0
2009,July,30,Princes Bridge,22597,6.0
2009,July,30,State Library,18323,7.0
2009,July,30,Bourke Street Mall (North),18257,8.0
2009,July,30,Australia on Collins,17665,9.0
2009,July,30,Collins Place (South),14733,10.0
2009,July,31,Town Hall (West),42963,1.0
2009,July,31,Bourke Street Mall (South),37450,2.0
2009,July,31,Melbourne Central,34306,3.0
2009,July,31,Flinders Street Station Underpass,29732,4.0
2009,July,31,Princes Bridge,27247,5.0
2009,July,31,Bourke Street Mall (North),26332,6.0
2009,July,31,Flagstaff Station,23170,7.0
2009,July,31,State Library,21830,8.0
2009,July,31,Australia on Collins,21679,9.0
2009,July,31,Collins Place (South),14325,10.0
2009,June,1,Town Hall (West),31114,1.0
2009,June,1,Bourke Street Mall (North),25064,2.0
2009,June,1,Flagstaff Station,24756,3.0
2009,June,1,Flinders Street Station Underpass,24359,4.0
2009,June,1,Melbourne Central,22663,5.0
2009,June,1,Princes Bridge,18294,6.0
2009,June,1,Bourke Street Mall (South),17525,7.0
2009,June,1,Australia on Collins,16805,8.0
2009,June,1,State Library,15944,9.0
2009,June,1,Collins Place (South),13124,10.0
2009,June,2,Town Hall (West),31054,1.0
2009,June,2,Flagstaff Station,25622,2.0
2009,June,2,Bourke Street Mall (North),25108,3.0
2009,June,2,Flinders Street Station Underpass,25087,4.0
2009,June,2,Melbourne Central,22960,5.0
2009,June,2,Bourke Street Mall (South),19607,6.0
2009,June,2,Australia on Collins,18023,7.0
2009,June,2,Princes Bridge,17591,8.0
2009,June,2,State Library,16291,9.0
2009,June,2,Collins Place (South),13902,10.0
2009,June,3,Town Hall (West),33780,1.0
2009,June,3,Bourke Street Mall (North),29624,2.0
2009,June,3,Flinders Street Station Underpass,26564,3.0
2009,June,3,Flagstaff Station,25562,4.0
2009,June,3,Melbourne Central,23618,5.0
2009,June,3,Bourke Street Mall (South),22245,6.0
2009,June,3,Princes Bridge,22028,7.0
2009,June,3,Australia on Collins,18501,8.0
2009,June,3,State Library,16526,9.0
2009,June,3,Collins Place (South),14974,10.0
2009,June,4,Town Hall (West),37731,1.0
2009,June,4,Bourke Street Mall (North),31199,2.0
2009,June,4,Melbourne Central,26313,3.0
2009,June,4,Flinders Street Station Underpass,26023,4.0
2009,June,4,Flagstaff Station,25371,5.0
2009,June,4,Bourke Street Mall (South),23957,6.0
2009,June,4,Princes Bridge,21154,7.0
2009,June,4,Australia on Collins,19424,8.0
2009,June,4,State Library,16985,9.0
2009,June,4,Collins Place (South),14376,10.0
2009,June,5,Town Hall (West),41699,1.0
2009,June,5,Bourke Street Mall (North),36573,2.0
2009,June,5,Melbourne Central,31035,3.0
2009,June,5,Flinders Street Station Underpass,29533,4.0
2009,June,5,Bourke Street Mall (South),28172,5.0
2009,June,5,Princes Bridge,23874,6.0
2009,June,5,Flagstaff Station,23468,7.0
2009,June,5,Australia on Collins,21345,8.0
2009,June,5,State Library,20445,9.0
2009,June,5,Collins Place (South),13825,10.0
2009,June,6,Town Hall (West),38249,1.0
2009,June,6,Bourke Street Mall (North),28972,2.0
2009,June,6,Melbourne Central,26921,3.0
2009,June,6,Bourke Street Mall (South),21552,4.0
2009,June,6,Princes Bridge,21434,5.0
2009,June,6,Flinders Street Station Underpass,18629,6.0
2009,June,6,State Library,15881,7.0
2009,June,6,Australia on Collins,14088,8.0
